リンクＩＤ,起点ノードID,終点ノードID,経路の種類,供用開始時間,供用終了時間,供用開始日,供用終了日,供用制限曜日,方向性,通行制限,有効幅員,有効幅員緯度,有効幅員経度,縦断勾配1,縦断勾配1緯度,縦断勾配1経度,縦断勾配2,横断勾配,横断勾配緯度,横断勾配経度,路面状況,段差,段差緯度,段差経度,最小階段段数,最大階段段数,手すり,屋根の有無,蓋のない溝、水路の有無,バス停の有無,バス停の緯度,バス停の経度,視覚障害者誘導用ブロック,補助施設の設置状況,補助施設の緯度,補助施設の経度,エレベーター種別,エレベーターの緯度,エレベーターの経度,信号の有無,信号の緯度,信号の経度,信号種別,日交通量,主な利用者,通り名称または交差点名称,エスコートゾーン,リンク延長
30180,90139,90069,2,,,,,,0,0,3,35.42.41.717,139.45.46.338,15.8,35.42.41.572,139.45.46.511,2,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,35.3
30181,90046,90140,4,,,,,,0,0,3,35.42.39.685,139.45.47.325,7,35.42.39.746,139.45.47.776,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,46.6
30182,90138,90141,5,,,,,,0,0,3,35.42.44.785,139.45.50.580,8.7,35.42.44.789,139.45.50.267,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,19
30183,90039,90141,1,,,,,,0,0,3,35.42.45.414,139.45.50.230,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,38.6
30184,00001B000000000309CECB2662EFFFC1,90059,2,,,,,,0,0,1,35.42.32.646,139.45.39.313,0,,,0,0,,,0,1,35.42.32.633,139.45.39.219,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,,0,10.6
30185,90063,90143,2,,,,,,0,0,3,35.42.29.356,139.45.45.943,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,78.9
30186,90143,90144,2,,,,,,0,0,3,35.42.31.131,139.45.45.713,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,31.3
30187,90054,90144,2,,,,,,0,0,3,35.42.31.507,139.45.44.925,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,34.9
30188,90143,90145,2,,,,,,0,0,3,35.42.30.697,139.45.46.161,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,17.4
30189,90145,90146,2,,,,,,0,0,3,35.42.30.954,139.45.46.454,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,12
30190,90146,90112,2,,,,,,0,0,3,35.42.31.229,139.45.46.858,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,23.1
30191,90110,90148,12,,,,,,0,0,1,35.42.32.147,139.45.48.236,10.5,35.42.32.162,139.45.48.233,1,0,,,0,0,,,5,0,3,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,4.2
30192,90147,90111,12,,,,,,0,0,3,35.42.34.025,139.45.47.727,28.7,35.42.34.027,139.45.47.728,2,0,,,0,0,,,7,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,3.2
30193,90107,90160,1,,,,,,0,0,3,35.42.36.157,139.45.50.366,3.5,35.42.34.869,139.45.50.312,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,102.7
30194,90150,90149,12,,,,,,0,0,3,35.42.38.230,139.45.53.021,0,,,0,0,,,0,0,,,6,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,2
30195,90149,90056,5,,,,,,0,0,3,35.42.38.301,139.45.53.024,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,2.3
30196,90056,90151,2,,,,,,0,0,3,35.42.38.390,139.45.53.026,0,,,0,0,,,0,0,,,0,0,0,1,0,0,,,0,0,,,0,,,0,,,0,,0,,0,3.2
30197,90152,90094,5,,,,,,0,0,3,35.42.38.015,139.45.54.153,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,6.6
30198,90153,90152,12,,,,,,0,0,3,35.42.38.157,139.45.54.157,0,,,0,0,,,0,0,,,4,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,2.2
30199,90093,90153,5,,,,,,0,0,3,35.42.38.248,139.45.54.160,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,3.4
30200,90094,90154,5,,,,,,0,0,3,35.42.37.899,139.45.54.453,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,15.3
30201,90154,90155,1,,,,,,0,0,1,35.42.37.772,139.45.54.751,23.1,35.42.37.749,139.45.54.752,2,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,7.2
30202,90157,90156,5,,,,,,0,0,3,35.42.38.251,139.45.55.885,0,,,0,0,,,0,0,,,0,0,0,1,0,0,,,0,0,,,0,,,0,,,0,,0,,0,10.6
30203,90156,90095,1,,,,,,0,0,3,35.42.38.302,139.45.57.134,0,,,0,0,,,0,0,,,0,0,0,1,0,0,,,0,0,,,0,,,0,,,0,,0,,0,52.3
30204,90158,90159,5,,,,,,0,0,3,35.42.38.289,139.45.54.611,0,,,0,0,,,0,0,,,0,0,0,1,0,0,,,0,0,,,0,,,0,,,0,,0,,0,7.7
30205,90093,90158,1,,,,,,0,0,3,35.42.38.298,139.45.54.309,0,,,0,0,,,0,0,,,0,0,0,1,0,0,,,0,0,,,0,,,0,,,0,,0,,0,7.4
30206,90160,90115,1,,,,,,0,0,3,35.42.37.914,139.45.50.557,17.6,35.42.37.959,139.45.50.599,2,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,7.4
30207,90028,90163,99,,,,,,0,0,9,35.42.47.809,139.45.43.085,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,13.4
30208,90162,90163,99,,,,,,0,0,9,35.42.48.195,139.45.43.355,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,21.1
30209,90123,90161,99,,,,,,0,0,9,35.42.48.424,139.45.42.908,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,13.1
30210,90161,90162,99,,,,,,0,0,9,35.42.48.332,139.45.43.259,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,9.8
30211,90165,90164,12,,,,,,0,0,1,35.42.49.227,139.45.43.111,0,,,0,0,,,0,0,,,14,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,3.4
30212,90137,90166,5,,,,,,0,0,3,35.42.47.477,139.45.51.103,3.5,35.42.47.372,139.45.51.110,1,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,9.9
30213,90168,90169,2,,,,,,0,0,3,35.42.47.187,139.45.44.140,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,0,,0,,0,6.3
30214,90124,90169,2,,,,,,0,0,3,35.42.47.263,139.45.43.976,0,,,0,0,,,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,0,,0,,0,7
